,0
2010-04-19,0.0
2010-04-20,0.0
2010-04-21,0.0
2010-04-22,0.0
2010-04-23,0.0
2010-04-26,0.0
2010-04-27,0.0
2010-04-28,0.0
2010-04-29,0.0
2010-04-30,0.0
2010-05-04,0.0
2010-05-05,0.0
2010-05-06,0.0
2010-05-07,0.0
2010-05-10,0.0
2010-05-11,0.012283786320000045
2010-05-12,-0.0036094226237511906
2010-05-13,0.008934122463989613
2010-05-14,-0.004226243774909655
2010-05-17,-0.019045760968639303
2010-05-18,0.01189810544470471
2010-05-19,0.002412366878311145
2010-05-20,0.0016966474416679755
2010-05-21,0.004254844074860431
2010-05-24,0.010027304806908388
2010-05-25,-0.00872737336230367
2010-05-26,0.0026204190571552655
2010-05-27,0.006108230838629103
2010-05-28,-0.0035521621082991173
2010-05-31,-0.007228398502196809
2010-06-01,-0.002974081386638572
2010-06-02,-0.001127238761602034
2010-06-03,-0.0030019751617085255
2010-06-04,-0.0007297096020658644
2010-06-07,-0.0056347074600493485
2010-06-08,-0.0008541102538265344
2010-06-09,0.006291324451454194
2010-06-10,-0.0019252645110107158
2010-06-11,-0.00038177695609564744
2010-06-17,-0.0021709294033628312
2010-06-18,0.004437122443978314
2010-06-21,0.01210375448148615
2010-06-22,-0.0004939868084657961
2010-06-23,0.003333581009205888
2010-06-24,0.0012893177967769898
2010-06-25,-0.0022497409364482523
2010-06-28,0.0013998785646869294
2010-06-29,-0.022889160352936644
2010-06-30,-0.00236683479802402
2010-07-01,-0.004525193080161305
2010-07-02,0.002732770244804783
2010-07-05,0.0016267952877082603
2010-07-06,-0.0035773830226901726
2010-07-07,0.0002221449342834081
2010-07-08,8.133586680836302e-05
2010-07-09,0.010898119744312984
2010-07-12,0.0014079182452793049
2010-07-13,-0.004592733408084859
2010-07-14,0.0034956358311333258
2010-07-15,-0.0072386000545917595
2010-07-16,-0.0015226137597255107
2010-07-19,0.012707147952411901
2010-07-20,0.007995384554878582
2010-07-21,-0.00026495082892363797
2010-07-22,0.006559270900123204
2010-07-23,-0.00013164701480150587
2010-07-26,-0.004555156592659926
2010-07-27,-0.003326050175956441
2010-07-28,-0.013790758995552821
2010-07-29,-0.003735862321626149
2010-07-30,0.0008732852716333284
2010-08-02,0.009252759067341465
2010-08-03,-0.011516075714624985
2010-08-04,-0.0020021972017585377
2010-08-05,-0.004935021772363046
2010-08-06,-0.009276224763407948
2010-08-09,-0.0025658029450518205
2010-08-10,0.010289597207228107
2010-08-11,0.001763807079234958
2010-08-12,-0.0021110974459592757
2010-08-13,-0.0035768141608893966
2010-08-16,0.011762072708390026
2010-08-17,0.0032492521210789604
2010-08-18,-0.00016868378515944027
2010-08-19,0.0032224038638271058
2010-08-20,-0.00988841548947006
2010-08-23,0.0011998315462797837
2010-08-24,0.0016789678010526998
2010-08-25,-0.009602824112258435
2010-08-26,-0.00038251149730994527
2010-08-27,0.0009558959056126248
2010-08-30,0.009673289060013968
2010-08-31,-0.003300741235112481
2010-09-01,-0.0033626210113290034
2010-09-02,0.006526409717895421
2010-09-03,-0.0016555735533525517
2010-09-06,0.009780308875648291
2010-09-07,0.0007389171854643717
2010-09-08,-0.0002349364150022737
2010-09-09,-0.007872219373573963
2010-09-10,-0.0013825484813866362
2010-09-13,-0.0043366742753655485
2010-09-14,-0.0007223635538787798
2010-09-15,0.007373844983519229
2010-09-16,-0.009308122982630174
2010-09-17,0.000336946448557196
2010-09-20,-0.0009551494927622084
2010-09-21,0.0012491967111847302
2010-09-27,0.006559090676617529
2010-09-28,-0.0025206921669118643
2010-09-29,-0.0009580759534597583
2010-09-30,0.013730584368742527
2010-10-08,0.02321833375725313
2010-10-11,0.018745131939343906
2010-10-12,0.003761121556643987
2010-10-13,0.011487895842884122
2010-10-14,0.004281216073318328
2010-10-15,0.03054757069699665
2010-10-18,-0.013074235083503583
2010-10-19,0.011571087561690785
2010-10-20,0.0051371509955797645
2010-10-21,-0.0013883328219681523
2010-10-22,0.0024596960232803333
2010-10-25,0.020863736555571277
2010-10-26,-0.006941827509203247
2010-10-27,-0.010244778340373961
2010-10-28,0.003049875296219584
2010-10-29,0.0011100093846547754
2010-11-01,-0.012511937537631801
2010-11-02,-0.00707781964902221
2010-11-03,0.003354073925275536
2010-11-04,0.006642896940313614
2010-11-05,0.006329320245738401
2010-11-08,0.00019427063816723766
2010-11-09,-0.004042472323179114
2010-11-10,-0.0023280664406306606
2010-11-11,-0.00040316998106215696
2010-11-12,0.0206326280190956
2010-11-15,0.004026254603213708
2010-11-16,0.012592034320978884
2010-11-17,0.004905021024421696
2010-11-18,0.006225749074421083
2010-11-19,0.005999114353025803
2010-11-22,-0.006113870499303231
2010-11-23,-0.00756119398289179
2010-11-24,0.00652104894561889
2010-11-25,-0.002376266071582034
2010-11-26,-0.0019221989358643166
2010-11-29,-0.00010542179938655138
2010-11-30,-0.006618844065274465
2010-12-01,0.0015638967506959034
2010-12-02,0.002585443180617153
2010-12-03,-0.0009193747028792831
2010-12-06,0.00035096631650222143
2010-12-07,0.005680639281293365
2010-12-08,-0.006975559335373083
2010-12-09,0.001879321212773899
2010-12-10,0.0038065765351118497
2010-12-13,0.01167642408937386
2010-12-14,0.0002428605556317187
2010-12-15,-0.004012007203805457
2010-12-16,-0.002066322614984184
2010-12-17,0.0018495819216186593
2010-12-20,0.006557491652842584
2010-12-21,-0.010117226246761035
2010-12-22,-0.006955188915081734
2010-12-23,0.002910970580178196
2010-12-24,-0.0021358668598530084
2010-12-27,-0.008642042956647833
2010-12-28,-0.004979669640720941
