Datetime,Data0,cash
2010-08-26 00:00:00+00:00,0.0,10672499.73147998
2010-08-27 00:00:00+00:00,0.0,10564248.585219981
2010-08-30 00:00:00+00:00,3217428.0,7808683.808679982
2010-08-31 00:00:00+00:00,0.0,10787883.22722998
2010-09-01 00:00:00+00:00,0.0,10504340.90493998
2010-09-02 00:00:00+00:00,0.0,9939984.428529978
2010-09-03 00:00:00+00:00,0.0,9667148.55018997
2010-09-06 00:00:00+00:00,0.0,9985629.841989972
2010-09-07 00:00:00+00:00,0.0,9635187.025239976
2010-09-08 00:00:00+00:00,0.0,9696872.43996998
2010-09-09 00:00:00+00:00,0.0,9808630.03050999
2010-09-10 00:00:00+00:00,0.0,9923165.276229985
2010-09-13 00:00:00+00:00,2942956.8,6868028.1268299855
2010-09-14 00:00:00+00:00,0.0,9271033.142139982
2010-09-15 00:00:00+00:00,0.0,9637177.87173998
2010-09-16 00:00:00+00:00,0.0,10092888.061869984
2010-09-17 00:00:00+00:00,2947420.8,7151026.979469984
2010-09-20 00:00:00+00:00,0.0,10135194.452319987
2010-09-21 00:00:00+00:00,0.0,10195772.66367999
2010-09-27 00:00:00+00:00,0.0,10080960.289719988
2010-09-28 00:00:00+00:00,0.0,10004018.351019995
2010-09-29 00:00:00+00:00,0.0,9677919.622509988
2010-09-30 00:00:00+00:00,0.0,10265383.079229984
2010-10-08 00:00:00+00:00,0.0,10967464.252209982
2010-10-11 00:00:00+00:00,3323160.0,8261584.002309985
2010-10-12 00:00:00+00:00,3341196.0,8411884.002309982
2010-10-13 00:00:00+00:00,3396492.0,8872684.002309978
2010-10-14 00:00:00+00:00,3417336.0,9046384.002309972
2010-10-15 00:00:00+00:00,0.0,13540484.80830996
2010-10-18 00:00:00+00:00,3967596.0,8898098.511009952
2010-10-19 00:00:00+00:00,4080081.5999999996,9835478.51100995
2010-10-20 00:00:00+00:00,4121085.5999999996,10177178.511009939
2010-10-21 00:00:00+00:00,4109947.1999999997,10084358.511009952
2010-10-22 00:00:00+00:00,4129653.5999999996,10248578.51100995
2010-10-25 00:00:00+00:00,4297219.199999999,11644958.51100996
2010-10-26 00:00:00+00:00,4240303.199999999,11170658.511009969
2010-10-27 00:00:00+00:00,4156581.5999999996,10472978.511009965
2010-10-28 00:00:00+00:00,0.0,14773086.381609958
2010-10-29 00:00:00+00:00,4195422.0,9747763.233309954
2010-11-01 00:00:00+00:00,4361238.0,11129563.233309966
2010-11-02 00:00:00+00:00,4294080.0,10569913.23330996
2010-11-03 00:00:00+00:00,0.0,14475942.57975996
