,0
Annual return,0.7802611708222964
Cumulative returns,3.539654198448013
Annual volatility,0.5553109226429519
Sharpe ratio,1.312679460782096
Calmar ratio,1.7132080538198067
Stability,0.48444875727769077
Max drawdown,-0.4554386544486578
Omega ratio,1.260874456872215
Sortino ratio,2.1703323606585223
Skew,0.6678012978291002
Kurtosis,2.006333908429869
Tail ratio,1.3045835056677546
Daily value at risk,-0.06706996022647449
Gross leverage,0.14742150165414117
Daily turnover,inf
