Date,S_DQ_ADJCLOSE
2016-01-25,0.002684902899774819
2016-01-26,0.0017334588103718822
2016-01-27,0.0037881465534763477
2016-01-28,0.0028503952641275527
2016-01-29,0.002476038208701135
2016-02-01,0.0027762191729388936
2016-02-02,0.0016543595711193922
2016-02-03,0.0020956746514426096
2016-02-04,0.0024309733190855886
2016-02-05,0.001312699224692955
2016-02-15,0.003626548654048373
2016-02-16,0.0005030857514417635
2016-02-17,0.0018856028517633633
2016-02-18,0.0017273951460116796
2016-02-19,0.0014781234777794861
2016-02-22,0.0020216350628880016
2016-02-23,0.0022008361563965817
2016-02-24,0.005044503795699241
2016-02-25,0.0009998126109563015
2016-02-26,0.005060533682338819
2016-02-29,0.007007546475304641
2016-03-01,0.001579674651324513
2016-03-02,0.0016517931902740915
2016-03-03,0.0014803845406580344
2016-03-04,0.0034928805500825445
2016-03-07,0.003750130216306644
2016-03-08,0.003542293535332563
2016-03-09,0.0019782641463381993
2016-03-10,0.003971056456403369
2016-03-11,0.0031845123197127533
2016-03-14,0.0013542339240163164
2016-03-15,0.0022511040841041038
2016-03-16,0.0016214651173529625
2016-03-17,0.002705422882490815
2016-03-18,0.0010264854653128021
2016-03-21,0.003965527381978067
2016-03-22,0.0008591766726729963
2016-03-23,0.0031472002706178
2016-03-24,0.003116608989040915
2016-03-25,0.00167174847196968
2016-03-28,0.003905405380934396
2016-03-29,0.004877796565725947
2016-03-30,0.003241902597648538
2016-03-31,0.002183209638091361
2016-04-01,0.0011279843206528802
2016-04-05,0.005128722082655761
2016-04-06,0.0011458651037201163
2016-04-07,0.0011627995397872285
2016-04-08,0.0021835302816701424
2016-04-11,0.001745308792355371
2016-04-12,0.0019691384865200205
2016-04-13,0.0011824347965585123
2016-04-14,0.00132494938237224
2016-04-15,0.0016158626092411107
2016-04-18,0.0011564659624109903
2016-04-19,0.0005369247266084013
2016-04-20,0.0013492644904275985
2016-04-21,0.00227440114408284
2016-04-22,0.0029888731313314266
2016-04-25,0.0031619178739133763
2016-04-26,0.00223798867795347
2016-04-27,0.0017033539543443064
2016-04-28,0.0039071025345813
2016-04-29,0.0014021791374787323
2016-05-03,0.0034510207992286064
2016-05-04,0.0017675502469765463
2016-05-05,0.001320558368057892
2016-05-06,0.0017286070572823434
2016-05-09,0.0013813427737511311
2016-05-10,0.002004700640221006
2016-05-11,0.0005936294325609276
2016-05-12,0.0045756457141371745
2016-05-13,0.002122217533378272
2016-05-16,0.003635091790294692
2016-05-17,0.0014616467795193948
2016-05-18,0.0015846255021213795
2016-05-19,0.0016534518400465798
2016-05-20,0.0007725271420375711
2016-05-23,0.0009887017174355474
2016-05-24,0.0013923239908401968
2016-05-25,0.002563014639791211
2016-05-26,0.0023546036122635236
2016-05-27,0.0028320699081371614
2016-05-30,0.001406146069654096
2016-05-31,0.0009532455473532654
2016-06-01,0.0020683299420633334
2016-06-02,0.0009194507372452983
2016-06-03,0.0011195055276170473
2016-06-06,0.0009107227533474067
2016-06-07,0.0010188463637875005
2016-06-08,0.0012265188900442694
2016-06-13,0.000939250012340882
2016-06-14,0.002365348156928389
2016-06-15,0.0005511797605824334
2016-06-16,0.0010759360752011084
2016-06-17,0.0013464215645338966
2016-06-20,0.0018164048761762869
2016-06-21,0.004375200661053833
2016-06-22,0.0017482087266340702
2016-06-23,0.0017376724491093636
2016-06-24,0.0028307795491316875
2016-06-27,0.002164375679776083
2016-06-28,0.0020454145366514266
2016-06-29,0.0021358035347397576
2016-06-30,0.00113539352427338
2016-07-01,0.0033591674354075934
2016-07-04,0.0007613079051762491
2016-07-05,0.001855061658637679
2016-07-06,0.0017774536995776651
2016-07-07,0.001323203721730568
2016-07-08,0.0018668285224262312
2016-07-11,0.0013831044338998458
2016-07-12,0.0009033163718540824
2016-07-13,0.0033667435833286664
2016-07-14,0.0019455103993554002
2016-07-15,0.0013418113092929667
2016-07-18,0.0014956275981889441
2016-07-19,0.0017238751150613202
2016-07-20,0.001306826688109749
2016-07-21,0.00275997506374604
2016-07-22,0.0011299757145282281
2016-07-25,0.0016591444950802168
2016-07-26,0.0006812197361147641
2016-07-27,0.001578501993877923
2016-07-28,0.0017183960801664044
2016-07-29,0.0020370006675838746
2016-08-01,0.0023613627201571476
2016-08-02,0.0017097868915667328
2016-08-03,0.0008269573489283413
2016-08-04,0.0011782393557551675
2016-08-05,0.0014829310719721195
2016-08-08,0.002319921246508723
2016-08-09,0.0013575777246812816
2016-08-10,0.0016754347496936617
2016-08-11,0.0011715532669253747
2016-08-12,0.0012633661245305347
2016-08-15,0.0015553726679731624
2016-08-16,0.0011218825707623931
2016-08-17,0.0013843526020456505
2016-08-18,0.0016566068705148
2016-08-19,0.0008761678371551943
2016-08-22,0.0011395603196504922
2016-08-23,0.0013793954713478514
2016-08-24,0.001374484323611612
2016-08-25,0.0028177243066343843
2016-08-26,0.0010649962740137684
2016-08-29,0.0008511768047310358
2016-08-30,0.0011782976145852141
2016-08-31,0.0006684994397850262
2016-09-01,0.001199233919008322
2016-09-02,0.0005486832302337286
2016-09-05,0.0011444215880090894
2016-09-06,0.00120453518773217
2016-09-07,0.0014888165745941045
2016-09-08,0.0006737808194821933
2016-09-09,0.0009933380078983444
2016-09-12,0.0010838927665366663
2016-09-13,0.0011063199520668832
2016-09-14,0.0006911857593686359
2016-09-19,0.0006397305882365196
2016-09-20,0.0009792028939519548
2016-09-21,0.0015165149102995157
2016-09-22,0.0013714582161018273
2016-09-23,0.0008114166477005688
2016-09-26,0.0007885684740040379
2016-09-27,0.0008112234998212077
2016-09-28,0.000809629179106421
2016-09-29,0.0006033388817076155
2016-09-30,0.0003853819513650681
2016-10-10,0.0019023975181884207
2016-10-11,0.0007028273174831758
2016-10-12,0.00032025519430850573
2016-10-13,0.0013410366775898424
2016-10-14,0.0005386383471782228
2016-10-17,0.0012258154541450528
2016-10-18,0.0007304590045533551
2016-10-19,0.0006382206770963818
2016-10-20,0.0004905761266135217
2016-10-21,0.0005909486030128616
2016-10-24,0.0018037765704702448
2016-10-25,0.0009056485891408788
2016-10-26,0.000995022500996629
2016-10-27,0.0016368077842338865
2016-10-28,0.0016001120652079882
2016-10-31,0.001048453866580774
2016-11-01,0.0009273323105783452
2016-11-02,0.0006228553783103675
2016-11-03,0.0008754580577739966
2016-11-04,0.0008312744151032463
2016-11-07,0.0006354825421599356
2016-11-08,0.0008560772080695041
2016-11-09,0.0008431618978348473
2016-11-10,0.001135741923305157
2016-11-11,0.00080078949528984
2016-11-14,0.0005718739606891787
2016-11-15,0.0007938442587937939
2016-11-16,0.0010672140342944914
2016-11-17,0.0016847751402435237
2016-11-18,0.001241101113454494
2016-11-21,0.0009274496570134312
2016-11-22,0.0009335206334752272
2016-11-23,0.001401650086138053
2016-11-24,0.001267142172064788
2016-11-25,0.000761265198234684
2016-11-28,0.001248615867733433
2016-11-29,0.0009300791490432438
2016-11-30,0.0008694818366241295
2016-12-01,0.0006780104217602458
2016-12-02,0.000994941517830622
2016-12-05,0.0009433216683779164
2016-12-06,0.000912734314061417
2016-12-07,0.0008655236604423055
2016-12-08,0.0005960797046241336
2016-12-09,0.0006129373336385092
2016-12-12,0.0008027295439351852
2016-12-13,0.0025653121727241264
2016-12-14,0.0012607171583898242
2016-12-15,0.0030834247924754516
2016-12-16,0.0010692635604335073
2016-12-19,0.0024950887833534168
2016-12-20,0.0009214086840373174
2016-12-21,0.0006908504528256165
2016-12-22,0.0006587852224955556
2016-12-23,0.00044900290332039716
2016-12-26,0.0016257592407834772
2016-12-27,0.0011486120035819308
2016-12-28,0.0006844407197787523
2016-12-29,0.0009251423813876074
2016-12-30,0.0003653600222022899
2017-01-03,0.0007665686091022495
2017-01-04,0.00040460594472055303
2017-01-05,0.0007343736061211356
2017-01-06,0.000673503489828513
2017-01-09,0.0005767713198444256
2017-01-10,0.00075796870567084
2017-01-11,0.0005827131206977605
2017-01-12,0.0009500732297443392
2017-01-13,0.0006459001650223356
2017-01-16,0.0023778127373338103
2017-01-17,0.00259707329329735
2017-01-18,0.000554678134442535
2017-01-19,0.0014655278524530917
2017-01-20,0.0005406293058456564
2017-01-23,0.0009432443606471911
2017-01-24,0.0012930426429678674
2017-01-25,0.00037521012631964453
2017-01-26,0.000384027391815926
2017-02-03,0.0025594805718898803
2017-02-06,0.00055810491196306
2017-02-07,0.0006331263112331279
2017-02-08,0.0007761803472219043
2017-02-09,0.00044699156270316704
2017-02-10,0.0008912839924384536
2017-02-13,0.000950816552417348
2017-02-14,0.000584714526155668
2017-02-15,0.0010609099551630264
2017-02-16,0.0005017589752157673
2017-02-17,0.0010710890261201474
2017-02-20,0.0006838457686589389
2017-02-21,0.0007951514010606034
2017-02-22,0.0005536771160907465
2017-02-23,0.0008240193933280865
2017-02-24,0.0011730448909969195
2017-02-27,0.0008909958633607298
2017-02-28,0.0013701733115500858
2017-03-01,0.0007744987461560244
2017-03-02,0.000422834588499031
2017-03-03,0.0018372363372693428
2017-03-06,0.0003751582497377599
2017-03-07,0.0008104109510003149
2017-03-08,0.0006290549740379768
2017-03-09,0.0003394816980155027
2017-03-10,0.0009350026609556802
2017-03-13,0.002027718509238822
2017-03-14,0.0008467539194420865
2017-03-15,0.0005619703026167385
2017-03-16,0.0017189029437854337
2017-03-17,0.0011266442310226459
2017-03-20,0.0006607006688315528
2017-03-21,0.0003079703530078341
2017-03-22,0.0008354833422542125
2017-03-23,0.0008123034436040916
2017-03-24,0.0008937774370453525
2017-03-27,0.0006358304429709459
2017-03-28,0.0012830791537916924
2017-03-29,0.0002893205774878529
2017-03-30,0.0011580533675591346
2017-03-31,0.0007737259716588308
2017-04-05,0.0007612695491115839
2017-04-06,0.0005002358608555271
2017-04-07,0.000821156857705587
2017-04-10,0.00088511130274376
2017-04-11,0.0006350175696775909
2017-04-12,0.0011169601637136804
2017-04-13,0.0003015553244141878
2017-04-14,0.0004440870278019022
2017-04-17,0.003008985613397564
2017-04-18,0.0005415655008329886
2017-04-19,0.001038289389661125
2017-04-20,0.0010859488591963861
2017-04-21,0.0012599215972761348
2017-04-24,0.003522505189538499
2017-04-25,0.0014270413500426383
2017-04-26,0.0011645838098445372
2017-04-27,0.00115422247716013
2017-04-28,0.0009744713104641299
2017-05-02,0.0018356457214645028
2017-05-03,0.002397867579320034
2017-05-04,0.001056710031842105
2017-05-05,0.0014685257819742775
2017-05-08,0.001206250871510657
2017-05-09,0.0010359530572653839
2017-05-10,0.0009878975303230072
2017-05-11,0.0035499744694316333
2017-05-12,0.0009093353743092335
2017-05-15,0.001598650793459897
2017-05-16,0.002108656843736031
2017-05-17,0.0006295500155216367
2017-05-18,0.000658052890421586
2017-05-19,0.0007490823853892302
2017-05-22,0.002744701670073888
2017-05-23,0.0025422061805525377
2017-05-24,0.0026631001299900576
2017-05-25,0.0017826516073993532
2017-05-26,0.0021734308546202856
2017-05-31,0.001443628787858187
2017-06-01,0.0016311528800542017
2017-06-02,0.0033692467764644923
2017-06-05,0.0012668943344398748
2017-06-06,0.0010948558417642777
2017-06-07,0.0004674862662121729
2017-06-08,0.0007764977345283881
2017-06-09,0.0005660692853954679
2017-06-12,0.0017504553385728314
2017-06-13,0.000738195515358669
2017-06-14,0.0017173241847047486
2017-06-15,0.002213946051784616
2017-06-16,0.0018313692003991062
2017-06-19,0.0008811981731469984
2017-06-20,0.001288965634853488
2017-06-21,0.0013006994364174818
2017-06-22,0.0010603503030045655
2017-06-23,0.0011227906999084405
2017-06-26,0.0016873922850885298
2017-06-27,0.0013933685017365658
2017-06-28,0.0009010206479016722
2017-06-29,0.0013747521480502066
2017-06-30,0.0005967111781573736
2017-07-03,0.0009504406490161817
2017-07-04,0.00046446717556178623
2017-07-05,0.0009262937010352676
2017-07-06,0.000841462427025332
2017-07-07,0.0012605360747578165
2017-07-10,0.001842578438649037
2017-07-11,0.0005126400079843605
2017-07-12,0.0010944144362390051
2017-07-13,0.001582243362056532
2017-07-14,0.0017431523844353347
2017-07-17,0.009254614535019974
2017-07-18,0.001745156234510183
2017-07-19,0.000663631269117377
2017-07-20,0.0008519461335949009
2017-07-21,0.0009718886236484224
2017-07-24,0.0013184767221447716
2017-07-25,0.002258742288912228
2017-07-26,0.00047792788895169156
2017-07-27,0.0016936471429297073
2017-07-28,0.0009416807979663517
2017-07-31,0.0008482272964657242
2017-08-01,0.0008755355025570884
2017-08-02,0.0012489618958662903
2017-08-03,0.0014454977197767185
2017-08-04,0.0008747737532535779
2017-08-07,0.0007656771895277456
2017-08-08,0.0012443254636872335
2017-08-09,0.0010353607193892514
2017-08-10,0.001230847178912233
2017-08-11,0.0010768712104435225
2017-08-14,0.0005983980679591831
2017-08-15,0.0010408181408506532
2017-08-16,0.0009248786347585463
2017-08-17,0.00125204157159704
2017-08-18,0.0005002342140668041
2017-08-21,0.0010760516845640974
2017-08-22,0.0007293700090103674
2017-08-23,0.0007179625582296343
2017-08-24,0.001470030827580158
2017-08-25,0.0008264239467710923
2017-08-28,0.000633104500748329
2017-08-29,0.0011494568734843045
2017-08-30,0.0005568072858531548
2017-08-31,0.0007738988247466155
2017-09-01,0.0009041828396283158
2017-09-04,0.0006538370648468702
2017-09-05,0.0008561287493983428
2017-09-06,0.000533605785681077
2017-09-07,0.0007654166766835886
2017-09-08,0.0010116777473823326
2017-09-11,0.0008011514984093892
2017-09-12,0.0009574397991988197
2017-09-13,0.0009739232889680038
2017-09-14,0.0015232196703489054
2017-09-15,0.0010516175236092563
2017-09-18,0.000500512632939996
2017-09-19,0.0006602530329241929
2017-09-20,0.0014221212535480447
2017-09-21,0.0010140822987378738
2017-09-22,0.0031876696193875414
2017-09-25,0.001999657462954087
2017-09-26,0.0010985436032587784
2017-09-27,0.0007522764933132407
2017-09-28,0.001092182872652567
2017-09-29,0.0007835685160611849
2017-10-09,0.0018925217170295285
2017-10-10,0.0010578069387223814
2017-10-11,0.0003687812470969665
2017-10-12,0.0013210973115662496
2017-10-13,0.0010731639326610385
2017-10-16,0.0004405753517923428
2017-10-17,0.0010626722872608102
2017-10-18,0.0007237927188175397
2017-10-19,0.0009217464385983785
2017-10-20,0.0007607945296770013
2017-10-23,0.001103029533596673
2017-10-24,0.0003588158257347523
2017-10-25,0.0009052417101713879
2017-10-26,0.0014585270640006612
2017-10-27,0.0006496032758973895
2017-10-30,0.0014357490904331057
2017-10-31,0.001277947625173981
2017-11-01,0.0010188757527853074
2017-11-02,0.002070008371841689
2017-11-03,0.0011156462442956433
2017-11-06,0.001101242482516488
2017-11-07,0.0015584236998070328
2017-11-08,0.0004621581958765832
2017-11-09,0.0005986416727171239
2017-11-10,0.0011697841218128225
2017-11-13,0.0013543955997724457
2017-11-14,0.00069719152389994
2017-11-15,0.0012882060877617916
2017-11-16,0.0010494325083519312
2017-11-17,0.00101339088627221
2017-11-20,0.0036679555984296375
2017-11-21,0.0008973605013033177
2017-11-22,0.0034248873671507227
2017-11-23,0.0027227881464391107
2017-11-24,0.0018979530025071058
2017-11-27,0.0014302276510856666
2017-11-28,0.000919902468678799
2017-11-29,0.0011835850656189335
2017-11-30,0.0017555811106140992
2017-12-01,0.0010478297160084731
2017-12-04,0.003190731030590096
2017-12-05,0.0020432963863185735
2017-12-06,0.0027698823641098837
2017-12-07,0.0011022773659582208
2017-12-08,0.0007412296222771247
2017-12-11,0.0007982499036380872
2017-12-12,0.0011631136802983252
2017-12-13,0.0005809997039534949
2017-12-14,0.0013763275860160862
2017-12-15,0.0009902412928252196
2017-12-18,0.0021253808789596556
2017-12-19,0.0009073819354272254
2017-12-20,0.00047712635190546806
2017-12-21,0.0013362552079202081
2017-12-22,0.0007926544718347799
2017-12-25,0.0005855477974101525
2017-12-26,0.0021957169164545666
2017-12-27,0.0012515782919700516
2017-12-28,0.0008831973180709457
2017-12-29,0.0006252074389830101
2018-01-02,0.001130268631002572
2018-01-03,0.0004323303824193222
2018-01-04,0.0005629018638494044
2018-01-05,0.0005664495679411371
2018-01-08,0.0006203585755100732
2018-01-09,0.0007506974365472016
2018-01-10,0.0009620947941293193
2018-01-11,0.0006756223474028238
2018-01-12,0.0005985330258894358
2018-01-15,0.002146554320951245
2018-01-16,0.0005577034132005119
2018-01-17,0.0020509047556786235
2018-01-18,0.0013831263801928912
2018-01-19,0.0009832819626990285
2018-01-22,0.0022576227710227126
2018-01-23,0.0017027655901411234
2018-01-24,0.002603533208705031
2018-01-25,0.0006004527271849418
2018-01-26,0.0013692602844095731
2018-01-29,0.002588574599273984
2018-01-30,0.0013558592594721454
2018-01-31,0.0012975952115929885
2018-02-01,0.0005518960419921047
2018-02-02,0.00444528266447768
2018-02-05,0.0016166165305845992
2018-02-06,0.002769562144428904
2018-02-07,0.0017766645407476305
2018-02-08,0.0013359416700119984
2018-02-09,0.004524806499641623
2018-02-12,0.002901549284663776
2018-02-13,0.0018879532211152066
2018-02-14,0.0014182630549259665
2018-02-22,0.002730282194756098
2018-02-23,0.0018923686890732544
2018-02-26,0.004067438307349688
2018-02-27,0.0010956019732779416
2018-02-28,0.0007357889170100776
2018-03-01,0.0016523847815194872
2018-03-02,0.0015452149512283667
2018-03-05,0.0015289019302706646
2018-03-06,0.0010987748475978398
2018-03-07,0.0011831302897797103
2018-03-08,0.002587369398134286
2018-03-09,0.000556109228151496
2018-03-12,0.0004971916830055278
2018-03-13,0.0009766610473705543
2018-03-14,0.0009448356427135244
2018-03-15,0.0016968784044330094
2018-03-16,0.0015369203533725905
2018-03-19,0.002305388924968119
2018-03-20,0.0021359435096613704
2018-03-21,0.0009466593074163147
2018-03-22,0.0025621171185157133
2018-03-23,0.0022400202688113275
2018-03-26,0.002990477583190371
2018-03-27,0.0015773197465701711
2018-03-28,0.0016714545968797994
2018-03-29,0.0013329422897497107
2018-03-30,0.000923301404301879
2018-04-02,0.0018189279420296285
2018-04-03,0.0015295049861611479
2018-04-04,0.0009532265332859467
2018-04-09,0.005911223955025789
2018-04-10,0.0010344792850730685
2018-04-11,0.0010336102187860068
2018-04-12,0.001194060425659168
2018-04-13,0.0008046114901113058
2018-04-16,0.0015838517429548188
2018-04-17,0.0014439028273162014
2018-04-18,0.0031329066809801425
2018-04-19,0.0014004875928139188
2018-04-20,0.0013903348075708275
2018-04-23,0.002890100507149768
2018-04-24,0.0008460968147521273
2018-04-25,0.0011881813646568821
2018-04-26,0.0015126303373437758
2018-04-27,0.002374008506582177
2018-05-02,0.0030667997398810707
2018-05-03,0.001236536854032587
2018-05-04,0.0015724332523470246
2018-05-07,0.0010170787961272963
2018-05-08,0.0015950176575295022
2018-05-09,0.0011019098654848172
2018-05-10,0.0019183166269267596
2018-05-11,0.0006670241601314255
2018-05-14,0.0019405870592836647
2018-05-15,0.0015299206611776443
2018-05-16,0.0007885388765685343
2018-05-17,0.0008462803855958343
2018-05-18,0.0011318371853429742
2018-05-21,0.0016095378657747983
2018-05-22,0.001199299330239288
2018-05-23,0.0010755245994707842
2018-05-24,0.0007308321815852084
2018-05-25,0.0010597997342010512
2018-05-28,0.0029580620153294023
2018-05-29,0.002570493343682163
2018-05-30,0.002469097072684939
2018-05-31,0.001946816478669923
2018-06-01,0.0013859365652330135
2018-06-04,0.0009490999520955947
2018-06-05,0.0011353020935820537
2018-06-06,0.0006801116813055647
2018-06-07,0.0007743746923364772
2018-06-08,0.0013495497943974532
2018-06-11,0.0019100666207892238
2018-06-12,0.0008096741695613215
2018-06-13,0.0014991548339268173
2018-06-14,0.0012322322354674058
2018-06-15,0.0017377721599565995
2018-06-19,0.001938981382067019
2018-06-20,0.003348303517134355
2018-06-21,0.0029340353642990005
2018-06-22,0.001457188564535721
2018-06-25,0.00201657782589967
2018-06-26,0.002812253328595978
2018-06-27,0.0019642153246237897
2018-06-28,0.0022676508384791784
2018-06-29,0.004097572626723441
2018-07-02,0.001738953812646028
2018-07-03,0.0024385702413383735
2018-07-04,0.0020605396235131635
2018-07-05,0.0023985785546387283
2018-07-06,0.005656477256766216
2018-07-09,0.0014719632385317577
2018-07-10,0.001066039956561077
2018-07-11,0.0021188214593168097
2018-07-12,0.0006660493806545044
2018-07-13,0.0014859781753126938
2018-07-16,0.001590262025652727
2018-07-17,0.0011469611543560344
2018-07-18,0.001938892482496602
2018-07-19,0.003416264890839759
2018-07-20,0.002776687166826364
2018-07-23,0.0006300137852332545
2018-07-24,0.0011420075999491138
2018-07-25,0.002278508314743578
2018-07-26,0.001665193933142289
2018-07-27,0.0006513406748573807
2018-07-30,0.0036024063628950637
2018-07-31,0.0024870054943780394
2018-08-01,0.0031101294416568154
2018-08-02,0.0019322627672868872
2018-08-03,0.0014997812162824886
2018-08-06,0.0038288844483987177
2018-08-07,0.0016893534097393093
2018-08-08,0.0020669965637567737
2018-08-09,0.0008913760749144954
2018-08-10,0.0019430771610786655
2018-08-13,0.002159437246307455
2018-08-14,0.0014589932087270931
2018-08-15,0.0008616194182297391
2018-08-16,0.0015856116827869537
2018-08-17,0.0015081199414257484
2018-08-20,0.004272812888566843
2018-08-21,0.00260689557494718
2018-08-22,0.0020299683768340688
2018-08-23,0.0036118192162720737
2018-08-24,0.001748327074072601
2018-08-27,0.0016373872116876072
2018-08-28,0.0009092419495592853
2018-08-29,0.0006562232797649962
2018-08-30,0.0007422662390310974
2018-08-31,0.0004788132628686689
2018-09-03,0.000956304355296493
2018-09-04,0.0029069394264164524
2018-09-05,0.0015491068144945336
2018-09-06,0.0017374790631506495
2018-09-07,0.0011005429666302875
