,0
2015-04-16,0.0
2015-04-17,0.0011574955272000143
2015-04-20,0.002859535378189948
2015-04-21,0.00042620708008445085
2015-04-22,0.004345948948521583
2015-04-23,-0.0022523422171125684
2015-04-24,-0.00283451763255238
2015-04-27,0.00031544946956540976
2015-04-28,0.00010110932141049744
2015-04-29,-0.00011537319695320569
2015-04-30,0.0
2015-05-04,0.0
2015-05-05,0.0025456410551230046
2015-05-06,-0.0054344419160888835
2015-05-07,0.0
2015-05-08,-0.000977824128064797
2015-05-11,0.0028500164899765146
2015-05-12,0.0
2015-05-13,0.0
2015-05-14,0.0
2015-05-15,0.002195911664858663
2015-05-18,0.0
2015-05-19,0.008970668035847007
2015-05-20,-0.0006685703618247718
2015-05-21,0.00024277332297750753
2015-05-22,0.005099970501703854
2015-05-25,0.004123914802427464
2015-05-26,0.0
2015-05-27,0.0
2015-05-28,0.010340386749441155
2015-05-29,0.0
2015-06-01,0.010182485725722223
2015-06-02,-0.006386178607256432
2015-06-03,0.0
2015-06-04,-0.02079999039848024
2015-06-05,-0.007885084556579547
2015-06-08,-0.002050819505288737
2015-06-09,-0.0022788729998686197
2015-06-10,-0.003403406072043258
2015-06-11,0.0
2015-06-12,-0.0003724242124326649
2015-06-15,-0.006787177464307237
2015-06-16,0.004738610081163941
2015-06-17,-0.004378139668797076
2015-06-18,0.004335467282789329
2015-06-19,0.016537891985020536
2015-06-23,-0.005419555678726207
2015-06-24,0.0
2015-06-25,0.0072115755456907404
2015-06-26,0.01796106215607951
2015-06-29,0.015393802188937267
2015-06-30,0.013416299559299238
2015-07-01,0.010322240417394601
2015-07-02,-0.007615599412007956
2015-07-03,-0.00032182165552296915
2015-07-06,0.0
2015-07-07,0.0
2015-07-08,-0.0015062482033622038
2015-07-09,-0.0014507181437426464
2015-07-10,0.016347888747366923
2015-07-13,-0.010722902530149181
2015-07-14,-0.002088960371242843
2015-07-15,-0.0015093150263150168
2015-07-16,0.0021139800358542793
2015-07-17,0.01249270755849552
2015-07-20,0.0011584349988267295
2015-07-21,0.0
2015-07-22,-0.0033874564887815817
2015-07-23,0.009920664354164499
2015-07-24,0.0019508030412269672
2015-07-27,0.022719191603292055
2015-07-28,-0.005832017797621658
2015-07-29,-0.007191882612859413
2015-07-30,-0.004570295420137316
2015-07-31,0.0
2015-08-03,-0.0034744717929267033
2015-08-04,0.012492105546784815
2015-08-05,0.0016072580327255448
2015-08-06,-0.0067314586835007795
2015-08-07,-0.003257988948391688
2015-08-10,0.0037640478519402887
2015-08-11,0.0
2015-08-12,0.0
2015-08-13,-0.0015489097186954792
2015-08-14,-0.0030431557716719126
2015-08-17,-0.005833489800739722
2015-08-18,0.007454421390357124
2015-08-19,0.0
2015-08-20,-0.000342593474716435
2015-08-21,0.00414468274491453
2015-08-24,0.015466462975084472
2015-08-25,0.016562236031298916
2015-08-26,-0.028902039828413995
2015-08-27,0.0008342798694269682
2015-08-28,0.005460958697894869
2015-08-31,0.0
2015-09-01,0.0006590631853489182
2015-09-02,-0.01597041336202043
2015-09-07,0.0
2015-09-08,0.009644486745917558
2015-09-09,-0.0023216146048373743
2015-09-10,0.0
2015-09-11,-0.0018360313447404186
2015-09-14,0.005039096913271202
2015-09-15,-0.0010704433030682692
2015-09-16,0.004842531705294251
2015-09-17,-0.005418477656594756
2015-09-18,0.0
2015-09-21,0.0
2015-09-22,-0.0007939227645753499
2015-09-23,0.0034680869418550753
2015-09-24,-0.0014032952346868521
2015-09-25,0.002503558073786216
2015-09-28,-0.0006238728311916963
2015-09-29,0.00012482057927565293
2015-09-30,-0.00039933461224039846
2015-10-08,-0.005140770072747269
2015-10-09,-0.0055401634401235356
2015-10-12,0.005811943705503975
2015-10-13,0.0
2015-10-14,0.0003868127304214042
2015-10-15,0.002886520852370511
2015-10-16,-0.0021633663908336986
2015-10-19,0.00032803134791814514
2015-10-20,0.0
2015-10-21,0.0005178480526677465
2015-10-22,-0.0021746833078416516
2015-10-23,0.0021396750233275696
2015-10-26,0.0
2015-10-27,-0.002798449699721761
2015-10-28,0.0
2015-10-29,-0.002120415676269305
2015-10-30,0.0
2015-11-02,-0.0018192416873202832
2015-11-03,0.0
2015-11-04,0.013010758410825884
2015-11-05,0.003821584839848402
2015-11-06,0.003878868790106349
2015-11-09,-0.004400623457139319
2015-11-10,-0.0009316824025213943
2015-11-11,0.0
2015-11-12,0.0
2015-11-13,-0.002105411904757326
2015-11-16,-0.005176691843813752
2015-11-17,-0.004225806343112204
2015-11-18,-9.386567859870354e-06
2015-11-19,-9.009985880525928e-05
2015-11-20,0.0
2015-11-23,0.000598765587416672
2015-11-24,-0.00407011418292913
2015-11-25,0.0015865361527958033
2015-11-26,-0.0031268520251719334
2015-11-27,0.011690167144680741
2015-11-30,-0.002707071449271181
2015-12-01,-5.347129255817151e-05
2015-12-02,0.012530660233314839
2015-12-03,0.001524126227302025
2015-12-04,0.0
2015-12-07,-0.0016675751944040806
2015-12-08,0.00035946408289722065
2015-12-09,-0.0020064901531210433
2015-12-10,-0.006244627765198074
2015-12-11,-0.0018997950164487687
2015-12-14,0.008245466577087024
2015-12-15,-0.003105991099815797
2015-12-16,0.0
2015-12-17,0.0020245398437450657
2015-12-18,0.0
2015-12-21,0.004700516236398444
2015-12-22,0.0
2015-12-23,-0.0006548533557456659
2015-12-24,0.0
2015-12-25,0.0
2015-12-28,0.007136557066818927
2015-12-29,-0.0005704273372016955
2015-12-30,-0.0017645434073968458
2015-12-31,4.160208511905239e-06
2016-01-04,0.017577656865620073
2016-01-05,0.0
