datetime,drawdown,maxdrawdown,timereturn,value,cash,pnlplus,pnlminus
2015-06-16 15:15:00,0.00,0.00,0.00,10000000.00,10000000.00,nan,nan
2015-06-17 09:20:00,0.00,0.00,0.00,10000000.00,10000000.00,nan,nan
2015-06-17 09:25:00,0.00,0.00,0.00,10000000.00,10000000.00,nan,nan
2015-06-17 09:30:00,0.00,0.00,0.00,10000000.00,10000000.00,nan,nan
2015-06-17 09:35:00,0.00,0.00,0.00,10000000.00,10000000.00,nan,nan
2015-06-17 09:40:00,0.00,0.00,0.00,10000000.00,10000000.00,nan,nan
2015-06-17 09:45:00,0.00,0.00,0.00,10000000.00,10000000.00,nan,nan
2015-06-17 09:50:00,0.00,0.00,0.00,10000000.00,10000000.00,nan,nan
2015-06-17 09:55:00,0.00,0.00,0.00,10000000.00,10000000.00,nan,nan
2015-06-17 10:00:00,0.00,0.00,0.00,10000000.00,10000000.00,nan,nan
2015-06-17 10:05:00,0.00,0.00,0.00,10000000.00,10000000.00,nan,nan
2015-06-17 10:10:00,0.00,0.00,0.00,10000000.00,10000000.00,nan,nan
2015-06-17 10:15:00,0.00,0.00,0.00,10000000.00,10000000.00,nan,nan
2015-06-17 10:20:00,0.00,0.00,-0.00,9999943.06,7522777.06,nan,nan
2015-06-17 10:25:00,0.00,0.00,-0.00,9999943.06,7528885.06,nan,nan
2015-06-17 10:30:00,0.00,0.00,-0.00,9999943.06,7525831.06,nan,nan
2015-06-17 10:35:00,0.00,0.00,-0.00,9999943.06,7536571.06,nan,nan
2015-06-17 10:40:00,0.00,0.00,-0.00,9999943.06,7534303.06,nan,nan
2015-06-17 10:45:00,0.00,0.00,-0.00,9999943.06,7551841.06,nan,nan
2015-06-17 10:50:00,0.00,0.00,-0.00,9999943.06,7549477.06,nan,nan
2015-06-17 10:55:00,0.00,0.00,-0.00,9999943.06,7540411.06,nan,nan
2015-06-17 11:00:00,0.00,0.00,-0.00,9999943.06,7541893.06,nan,nan
2015-06-17 11:05:00,0.00,0.00,-0.00,9999943.06,7550365.06,nan,nan
2015-06-17 11:10:00,0.00,0.00,-0.00,9999943.06,7531747.06,nan,nan
2015-06-17 11:15:00,0.00,0.00,-0.00,9999943.06,7529773.06,nan,nan
2015-06-17 11:20:00,0.00,0.00,-0.00,9999943.06,7535587.06,nan,nan
2015-06-17 11:25:00,0.00,0.00,-0.00,9999943.06,7536079.06,nan,nan
2015-06-17 11:30:00,0.00,0.00,-0.00,9999943.06,7540807.06,nan,nan
2015-06-17 13:05:00,0.00,0.00,-0.00,9999943.06,7537063.06,nan,nan
2015-06-17 13:10:00,0.00,0.00,-0.00,9999943.06,7526029.06,nan,nan
2015-06-17 13:15:00,0.00,0.00,-0.00,9999943.06,7514503.06,nan,nan
2015-06-17 13:20:00,0.00,0.00,-0.00,9999943.06,7512241.06,nan,nan
2015-06-17 13:25:00,0.00,0.00,-0.00,9999943.06,7510561.06,nan,nan
2015-06-17 13:30:00,0.00,0.00,-0.00,9999943.06,7503079.06,nan,nan
2015-06-17 13:35:00,0.00,0.00,-0.00,9999943.06,7508695.06,nan,nan
2015-06-17 13:40:00,0.00,0.00,-0.00,9999943.06,7511353.06,nan,nan
2015-06-17 13:45:00,0.00,0.00,-0.00,9999943.06,7521595.06,nan,nan
2015-06-17 13:50:00,0.00,0.00,-0.00,9999943.06,7504357.06,nan,nan
2015-06-17 13:55:00,0.00,0.00,-0.00,9999943.06,7501405.06,nan,nan
2015-06-17 14:00:00,0.00,0.00,-0.00,9999943.06,7501009.06,nan,nan
2015-06-17 14:05:00,0.00,0.00,-0.00,9999943.06,7498939.06,nan,nan
2015-06-17 14:10:00,0.00,0.00,-0.00,9999943.06,7500715.06,nan,nan
2015-06-17 14:15:00,0.00,0.00,-0.00,9999943.06,7493323.06,nan,nan
2015-06-17 14:20:00,0.00,0.00,-0.00,9999943.06,7485739.06,nan,nan
2015-06-17 14:25:00,0.00,0.00,-0.00,9999943.06,7486129.06,nan,nan
2015-06-17 14:30:00,0.00,0.00,-0.00,9999943.06,7469287.06,nan,nan
2015-06-17 14:35:00,0.00,0.00,-0.00,9999943.06,7472539.06,nan,nan
2015-06-17 14:40:00,0.00,0.00,-0.00,9999943.06,7459333.06,nan,nan
2015-06-17 14:45:00,0.00,0.00,-0.00,9999943.06,7467121.06,nan,nan
2015-06-17 14:50:00,0.00,0.00,-0.00,9999943.06,7474309.06,nan,nan
2015-06-17 14:55:00,0.00,0.00,-0.00,9999943.06,7479139.06,nan,nan
2015-06-17 15:00:00,0.00,0.00,-0.00,9999943.06,7477069.06,nan,nan
2015-06-17 15:05:00,0.00,0.00,-0.00,9999943.06,7481599.06,nan,nan
2015-06-17 15:10:00,0.00,0.00,-0.00,9999943.06,7481107.06,nan,nan
2015-06-17 15:15:00,0.44,0.44,-0.00,9956318.27,9956318.27,nan,-43681.73
2015-06-18 09:20:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 09:25:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 09:30:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 09:35:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 09:40:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 09:45:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 09:50:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 09:55:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 10:00:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 10:05:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 10:10:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 10:15:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 10:20:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 10:25:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 10:30:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 10:35:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 10:40:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 10:45:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 10:50:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 10:55:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 11:00:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 11:05:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 11:10:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 11:15:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 11:20:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 11:25:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 11:30:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 13:05:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 13:10:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 13:15:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 13:20:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 13:25:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 13:30:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 13:35:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 13:40:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 13:45:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 13:50:00,0.44,0.44,0.00,9956318.27,9956318.27,nan,nan
2015-06-18 13:55:00,0.44,0.44,-0.00,9956261.36,7473029.36,nan,nan
2015-06-18 14:00:00,0.44,0.44,-0.00,9956261.36,7472147.36,nan,nan
2015-06-18 14:05:00,0.44,0.44,-0.00,9956261.36,7474799.36,nan,nan
2015-06-18 14:10:00,0.44,0.44,-0.00,9956261.36,7474607.36,nan,nan
2015-06-18 14:15:00,0.44,0.44,-0.00,9956261.36,7486307.36,nan,nan
2015-06-18 14:20:00,0.44,0.44,-0.00,9956261.36,7485029.36,nan,nan
2015-06-18 14:25:00,0.44,0.44,-0.00,9956261.36,7492703.36,nan,nan
2015-06-18 14:30:00,0.44,0.44,-0.00,9956261.36,7491521.36,nan,nan
2015-06-18 14:35:00,0.44,0.44,-0.00,9956261.36,7506671.36,nan,nan
2015-06-18 14:40:00,0.44,0.44,-0.00,9956261.36,7500965.36,nan,nan
2015-06-18 14:45:00,0.44,0.44,-0.00,9956261.36,7515719.36,nan,nan
2015-06-18 14:50:00,0.44,0.44,-0.00,9956261.36,7524179.36,nan,nan
2015-06-18 14:55:00,0.44,0.44,-0.00,9956261.36,7521425.36,nan,nan
2015-06-18 15:00:00,0.44,0.44,-0.00,9956261.36,7523879.36,nan,nan
2015-06-18 15:05:00,0.44,0.44,-0.00,9956261.36,7527917.36,nan,nan
2015-06-18 15:10:00,0.44,0.44,-0.00,9956261.36,7527125.36,nan,nan
2015-06-18 15:15:00,0.01,0.44,0.00,9999384.87,9999384.87,43066.60,nan
2015-06-19 09:20:00,0.01,0.44,-0.00,9999329.06,7578653.06,nan,nan
2015-06-19 09:25:00,0.01,0.44,-0.00,9999329.06,7582685.06,nan,nan
2015-06-19 09:30:00,0.01,0.44,-0.00,9999329.06,7590851.06,nan,nan
2015-06-19 09:35:00,0.01,0.44,-0.00,9999329.06,7582391.06,nan,nan
2015-06-19 09:40:00,0.01,0.44,-0.00,9999329.06,7576391.06,nan,nan
2015-06-19 09:45:00,0.01,0.44,-0.00,9999329.06,7577867.06,nan,nan
2015-06-19 09:50:00,0.01,0.44,-0.00,9999329.06,7580423.06,nan,nan
2015-06-19 09:55:00,0.01,0.44,-0.00,9999329.06,7592225.06,nan,nan
2015-06-19 10:00:00,0.01,0.44,-0.00,9999329.06,7599209.06,nan,nan
2015-06-19 10:05:00,0.01,0.44,-0.00,9999329.06,7589963.06,nan,nan
2015-06-19 10:10:00,0.01,0.44,-0.00,9999329.06,7589963.06,nan,nan
2015-06-19 10:15:00,0.01,0.44,-0.00,9999329.06,7599605.06,nan,nan
2015-06-19 10:20:00,0.01,0.44,-0.00,9999329.06,7599407.06,nan,nan
2015-06-19 10:25:00,0.01,0.44,-0.00,9999329.06,7612589.06,nan,nan
2015-06-19 10:30:00,0.01,0.44,-0.00,9999329.06,7630781.06,nan,nan
2015-06-19 10:35:00,0.01,0.44,-0.00,9999329.06,7615835.06,nan,nan
2015-06-19 10:40:00,0.01,0.44,-0.00,9999329.06,7617605.06,nan,nan
2015-06-19 10:45:00,0.01,0.44,-0.00,9999329.06,7590557.06,nan,nan
2015-06-19 10:50:00,0.01,0.44,-0.00,9999329.06,7593113.06,nan,nan
2015-06-19 10:55:00,0.01,0.44,-0.00,9999329.06,7583177.06,nan,nan
2015-06-19 11:00:00,0.01,0.44,-0.00,9999329.06,7592621.06,nan,nan
2015-06-19 11:05:00,0.01,0.44,-0.00,9999329.06,7592423.06,nan,nan
2015-06-19 11:10:00,0.01,0.44,-0.00,9999329.06,7588787.06,nan,nan
2015-06-19 11:15:00,0.01,0.44,-0.00,9999329.06,7599113.06,nan,nan
2015-06-19 11:20:00,0.01,0.44,-0.00,9999329.06,7616621.06,nan,nan
2015-06-19 11:25:00,0.01,0.44,-0.00,9999329.06,7624787.06,nan,nan
2015-06-19 11:30:00,0.01,0.44,-0.00,9999329.06,7601867.06,nan,nan
2015-06-19 13:05:00,0.01,0.44,-0.00,9999329.06,7609733.06,nan,nan
2015-06-19 13:10:00,0.01,0.44,-0.00,9999329.06,7614257.06,nan,nan
2015-06-19 13:15:00,0.01,0.44,-0.00,9999329.06,7622519.06,nan,nan
2015-06-19 13:20:00,0.01,0.44,-0.00,9999329.06,7624787.06,nan,nan
2015-06-19 13:25:00,0.01,0.44,-0.00,9999329.06,7620557.06,nan,nan
2015-06-19 13:30:00,0.01,0.44,-0.00,9999329.06,7627145.06,nan,nan
2015-06-19 13:35:00,0.01,0.44,-0.00,9999329.06,7633439.06,nan,nan
2015-06-19 13:40:00,0.01,0.44,-0.00,9999329.06,7655081.06,nan,nan
2015-06-19 13:45:00,0.01,0.44,-0.00,9999329.06,7639145.06,nan,nan
2015-06-19 13:50:00,0.01,0.44,-0.00,9999329.06,7640717.06,nan,nan
2015-06-19 13:55:00,0.01,0.44,-0.00,9999329.06,7633835.06,nan,nan
2015-06-19 14:00:00,0.01,0.44,-0.00,9999329.06,7617995.06,nan,nan
2015-06-19 14:05:00,0.01,0.44,-0.00,9999329.06,7602851.06,nan,nan
2015-06-19 14:10:00,0.01,0.44,-0.00,9999329.06,7615637.06,nan,nan
2015-06-19 14:15:00,0.01,0.44,-0.00,9999329.06,7628915.06,nan,nan
2015-06-19 14:20:00,0.01,0.44,-0.00,9999329.06,7633733.06,nan,nan
2015-06-19 14:25:00,0.01,0.44,-0.00,9999329.06,7655867.06,nan,nan
2015-06-19 14:30:00,0.01,0.44,-0.00,9999329.06,7647899.06,nan,nan
2015-06-19 14:35:00,0.01,0.44,-0.00,9999329.06,7662059.06,nan,nan
2015-06-19 14:40:00,0.01,0.44,-0.00,9999329.06,7670423.06,nan,nan
2015-06-19 14:45:00,0.01,0.44,-0.00,9999329.06,7687931.06,nan,nan
2015-06-19 14:50:00,0.01,0.44,-0.00,9999329.06,7691963.06,nan,nan
2015-06-19 14:55:00,0.01,0.44,-0.00,9999329.06,7699733.06,nan,nan
2015-06-19 15:00:00,0.01,0.44,-0.00,9999329.06,7708193.06,nan,nan
2015-06-19 15:05:00,0.01,0.44,-0.00,9999329.06,7715273.06,nan,nan
2015-06-19 15:10:00,0.01,0.44,-0.00,9999329.06,7739171.06,nan,nan
2015-06-19 15:15:00,0.00,0.44,0.02,10164377.13,10164377.13,164992.27,nan
2015-06-23 09:20:00,0.00,0.44,-0.00,10164325.14,7910269.14,nan,nan
2015-06-23 09:25:00,0.00,0.44,-0.00,10164325.14,7880563.14,nan,nan
2015-06-23 09:30:00,0.00,0.44,-0.00,10164325.14,7874071.14,nan,nan
2015-06-23 09:35:00,0.00,0.44,-0.00,10164325.14,7876135.14,nan,nan
2015-06-23 09:40:00,0.00,0.44,-0.00,10164325.14,7895611.14,nan,nan
2015-06-23 09:45:00,0.00,0.44,-0.00,10164325.14,7870531.14,nan,nan
2015-06-23 09:50:00,0.00,0.44,-0.00,10164325.14,7862173.14,nan,nan
2015-06-23 09:55:00,0.00,0.44,-0.00,10164325.14,7859317.14,nan,nan
2015-06-23 10:00:00,0.00,0.44,-0.00,10164325.14,7858633.14,nan,nan
2015-06-23 10:05:00,0.00,0.44,-0.00,10164325.14,7850269.14,nan,nan
2015-06-23 10:10:00,0.53,0.53,-0.01,10110469.90,10110469.90,nan,-53907.23
2015-06-23 10:15:00,0.53,0.53,-0.01,10110469.90,10110469.90,nan,nan
2015-06-23 10:20:00,0.53,0.53,-0.01,10110469.90,10110469.90,nan,nan
2015-06-23 10:25:00,0.53,0.53,-0.01,10110469.90,10110469.90,nan,nan
2015-06-23 10:30:00,0.53,0.53,-0.01,10110469.90,10110469.90,nan,nan
2015-06-23 10:35:00,0.53,0.53,-0.01,10110469.90,10110469.90,nan,nan
2015-06-23 10:40:00,0.53,0.53,-0.01,10110469.90,10110469.90,nan,nan
2015-06-23 10:45:00,0.53,0.53,-0.01,10110469.90,10110469.90,nan,nan
2015-06-23 10:50:00,0.53,0.53,-0.01,10110469.90,10110469.90,nan,nan
2015-06-23 10:55:00,0.53,0.53,-0.01,10110469.90,10110469.90,nan,nan
2015-06-23 11:00:00,0.53,0.53,-0.01,10110469.90,10110469.90,nan,nan
2015-06-23 11:05:00,0.53,0.53,-0.01,10110469.90,10110469.90,nan,nan
2015-06-23 11:10:00,0.53,0.53,-0.01,10110469.90,10110469.90,nan,nan
2015-06-23 11:15:00,0.53,0.53,-0.01,10110469.90,10110469.90,nan,nan
2015-06-23 11:20:00,0.53,0.53,-0.01,10110469.90,10110469.90,nan,nan
2015-06-23 11:25:00,0.53,0.53,-0.01,10110469.90,10110469.90,nan,nan
2015-06-23 11:30:00,0.53,0.53,-0.01,10110469.90,10110469.90,nan,nan
2015-06-23 13:05:00,0.53,0.53,-0.01,10110469.90,10110469.90,nan,nan
2015-06-23 13:10:00,0.53,0.53,-0.01,10110469.90,10110469.90,nan,nan
2015-06-23 13:15:00,0.53,0.53,-0.01,10110469.90,10110469.90,nan,nan
2015-06-23 13:20:00,0.53,0.53,-0.01,10110469.90,10110469.90,nan,nan
2015-06-23 13:25:00,0.53,0.53,-0.01,10110469.90,10110469.90,nan,nan
2015-06-23 13:30:00,0.53,0.53,-0.01,10110469.90,10110469.90,nan,nan
2015-06-23 13:35:00,0.53,0.53,-0.01,10110469.90,10110469.90,nan,nan
2015-06-23 13:40:00,0.53,0.53,-0.01,10110469.90,10110469.90,nan,nan
2015-06-23 13:45:00,0.53,0.53,-0.01,10110469.90,10110469.90,nan,nan
2015-06-23 13:50:00,0.42,0.53,-0.00,10121432.28,7784756.28,nan,nan
2015-06-23 13:55:00,0.27,0.53,-0.00,10136972.28,7792526.28,nan,nan
2015-06-23 14:00:00,0.37,0.53,-0.00,10126748.28,7787414.28,nan,nan
2015-06-23 14:05:00,0.47,0.53,-0.00,10117112.28,7782596.28,nan,nan
2015-06-23 14:10:00,0.42,0.53,-0.00,10121432.28,7784756.28,nan,nan
2015-06-23 14:15:00,0.36,0.53,-0.00,10127732.28,7787906.28,nan,nan
2015-06-23 14:20:00,0.56,0.56,-0.01,10107272.28,7777676.28,nan,nan
2015-06-23 14:25:00,1.04,1.04,-0.01,10059080.28,7753580.28,nan,nan
2015-06-23 14:30:00,0.47,1.04,-0.00,10116716.28,7782398.28,nan,nan
2015-06-23 14:35:00,0.26,1.04,-0.00,10137764.28,7792922.28,nan,nan
2015-06-23 14:40:00,0.13,1.04,-0.00,10150940.28,7799510.28,nan,nan
2015-06-23 14:45:00,0.05,1.04,-0.00,10159004.28,7803542.28,nan,nan
2015-06-23 14:50:00,0.05,1.04,-0.00,10159592.28,7803836.28,nan,nan
2015-06-23 14:55:00,0.00,1.04,0.00,10171796.28,7809938.28,nan,nan
2015-06-23 15:00:00,0.38,1.04,-0.00,10133636.28,7790858.28,nan,nan
2015-06-23 15:05:00,0.45,1.04,-0.00,10126160.28,7787120.28,nan,nan
2015-06-23 15:10:00,0.60,1.04,-0.01,10110620.28,7779350.28,nan,nan
2015-06-23 15:15:00,0.61,1.04,-0.01,10109414.10,10109414.10,nan,-1055.80
2015-06-24 09:20:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 09:25:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 09:30:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 09:35:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 09:40:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 09:45:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 09:50:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 09:55:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 10:00:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 10:05:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 10:10:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 10:15:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 10:20:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 10:25:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 10:30:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 10:35:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 10:40:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 10:45:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 10:50:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 10:55:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 11:00:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 11:05:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 11:10:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 11:15:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 11:20:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 11:25:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 11:30:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 13:05:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 13:10:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 13:15:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 13:20:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 13:25:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 13:30:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 13:35:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 13:40:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 13:45:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 13:50:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 13:55:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 14:00:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 14:05:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 14:10:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 14:15:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 14:20:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 14:25:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 14:30:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 14:35:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 14:40:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 14:45:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 14:50:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 14:55:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 15:00:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 15:05:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 15:10:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-24 15:15:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 09:20:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 09:25:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 09:30:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 09:35:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 09:40:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 09:45:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 09:50:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 09:55:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 10:00:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 10:05:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 10:10:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 10:15:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 10:20:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 10:25:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 10:30:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 10:35:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 10:40:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 10:45:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 10:50:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 10:55:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 11:00:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 11:05:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 11:10:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 11:15:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 11:20:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 11:25:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 11:30:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 13:05:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 13:10:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 13:15:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 13:20:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 13:25:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 13:30:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 13:35:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 13:40:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 13:45:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 13:50:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 13:55:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 14:00:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 14:05:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 14:10:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 14:15:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 14:20:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 14:25:00,0.61,1.04,0.00,10109414.10,10109414.10,nan,nan
2015-06-25 14:30:00,0.61,1.04,-0.00,10109360.55,7781636.55,nan,nan
2015-06-25 14:35:00,0.61,1.04,-0.00,10109360.55,7788914.55,nan,nan
2015-06-25 14:40:00,0.61,1.04,-0.00,10109360.55,7805042.55,nan,nan
2015-06-25 14:45:00,0.61,1.04,-0.00,10109360.55,7834256.55,nan,nan
2015-06-25 14:50:00,0.61,1.04,-0.00,10109360.55,7831106.55,nan,nan
